Feature ID,Feature Name,Cluster 1 Mean Counts,Cluster 1 Log2 fold change,Cluster 1 Adjusted p value,Cluster 2 Mean Counts,Cluster 2 Log2 fold change,Cluster 2 Adjusted p value,Cluster 3 Mean Counts,Cluster 3 Log2 fold change,Cluster 3 Adjusted p value,Cluster 4 Mean Counts,Cluster 4 Log2 fold change,Cluster 4 Adjusted p value
ENSG00000166670,MMP10,0,1.3784063439706866,1,0,0.3704505422964237,1,0.0018035560454277004,-1.172129019982342,0.6783442345273605,0.010767242653870556,2.4591747278461416,0.29015436105713893
ENSG00000196611,MMP1,0.040598543159216946,1.5304094374157362,0.3977857962568011,0.02867969110727685,0.9268438908208081,0.5743167260478503,0.018035560454277004,-0.17212901998234287,0.9843585312844044,0.010767242653870556,-0.7107502735961706,0.7022616788750177
ENSG00000149968,MMP3,0.06766423859869491,-0.9814896011156966,0.7713593233170751,0.39434575272505673,1.7992938411002974,0.0021701370776759507,0.13165959131622212,-0.38894040905549065,0.6867991956301093,0.08972702211558797,-0.9064747444705379,0.35944190084352695
ENSG00000262406,MMP12,0.040598543159216946,-0.1576465562695235,1,0.02867969110727685,-0.8185832820935941,0.3955377791130926,0.07755290995339112,1.1173775972126418,0.04110464733318222,0.03589080884623519,-0.7538189954880563,0.42171667071320024
ENSG00000137745,MMP13,0,-0.4695905625842638,0.9264574702802566,0,-1.4775463642585258,0.3438325990061774,0.021642672545132406,0.9433481974375937,0.5322598431005343,0.017945404423117595,0.3436975104262068,1
ENSG00000137692,DCUN1D5,0.027065695439477965,0.3784063439706866,1,0.02867969110727685,0.20695181001354346,1,0.023446228590560104,-0.6127016113683244,0.6096185444295836,0.043068970615482226,0.8376863510998724,0.4999805499395469
ENSG00000187240,DYNC2H1,0.013532847719738983,-0.6572175657600345,0.6796232306587632,0.17924806942048033,3.305355514074538,0.0000000002364453100038367,0.018035560454277004,-1.712697401345046,0.004313255828576684,0.017945404423117595,-1.1653161370616507,0.21911753298471645
ENSG00000170962,PDGFD,0.040598543159216946,-0.42894857808691755,0.9761673385513645,0.3728359843945991,4.027981668968224,0.000000000000000014202094949788212,0.023446228590560104,-2.271664693533257,0.0000075813182211735465,0.014356323538494076,-2.3274216340446645,0.003265128084383368
ENSG00000196954,CASP4,0.44658397475138645,-0.5341308147789742,0.2596115004575071,0.8819005015487632,0.543287139158639,0.019600284259880564,0.6961726335350924,0.2591538094863798,0.2572902579332018,0.46658051500105746,-0.592210658420769,0.009558552730156262
ENSG00000137757,CASP5,0.013532847719738983,0.6128715976077093,1,0.03584961388409606,1.5769014197638498,0.18852685852953444,0.014428448363421604,-0.32413211342739245,0.8754500291504232,0.010767242653870556,-0.44771586776237626,0.898073764265353
ENSG00000204397,CARD16,0.18945986807634577,-0.9045276193008123,0.13110838927086146,0.42302544383233354,0.27734113790494197,0.5022564531259341,0.4076036662666603,0.39703162461592045,0.16516176926420592,0.283537389885258,-0.44771586776237626,0.24403517446223266
ENSG00000255221,CARD17,0,0.7003344388580484,1,0.014339845553638425,1.6923786371837863,0.46156182461628004,0.007214224181710802,0.14979907490501976,1,0.003589080884623519,-0.3481801942114622,0.9538076250033342
