Feature,Normalized.Dispersion
ENSG00000174529,38.42290036447872
ENSG00000117222,-0.6707188787861462
ENSG00000133059,0.06030644753163132
ENSG00000133069,-0.2319957326092284
ENSG00000163545,0.6636148484157264
ENSG00000162873,-0.7911622637502709
ENSG00000186007,-0.9378513508583994
ENSG00000281406,-1.867888048812523
ENSG00000117266,-1.385657328179806
ENSG00000174514,1.410943643362343
ENSG00000158711,-1.1992447055091793
ENSG00000158715,-0.9231073158837146
ENSG00000069275,-1.1125769576554403
ENSG00000117280,10.826466940962485
ENSG00000133065,0.04884588385593226
ENSG00000162877,2.677826966355061
ENSG00000174502,-0.19956354706917626
ENSG00000276600,-0.1479191197849144
ENSG00000196188,-0.27770729662895305
ENSG00000263961,1.0064051179478077
ENSG00000198049,NaN
ENSG00000266028,-0.8704255520899298
ENSG00000263528,-0.04926441544130113
ENSG00000266094,-1.135863508002529
ENSG00000143486,-0.7166043298103355
ENSG00000143479,1.9914963493264282
ENSG00000162889,1.5048490423548955
ENSG00000136634,-0.0978159946104122
ENSG00000142224,NaN
ENSG00000162891,NaN
ENSG00000162892,-0.21533791418692177
ENSG00000162894,7.623600893798807
ENSG00000162896,16.015445171043925
ENSG00000162897,3.4106273818065573
ENSG00000182795,-0.05117630170285165
ENSG00000123836,1.7207382269471967
ENSG00000180667,-0.8465008907063786
ENSG00000123843,0.8654705425980138
ENSG00000123838,2.8001913136288517
ENSG00000196352,-0.9117775697049568
ENSG00000117322,NaN
ENSG00000203710,1.0423537638780822
ENSG00000197721,2.876302009210133
ENSG00000117335,6.804832279469577
ENSG00000174059,-0.6991436620851628
ENSG00000076356,-0.01973018663018338
ENSG00000008118,7.252898390564486
ENSG00000196878,-1.4328974386165623
ENSG00000123689,5.20855076925253
ENSG00000117594,48.87746859312953
ENSG00000009790,11.659008679595233
ENSG00000162757,-0.9744057589077404
ENSG00000117595,6.552207795861585
ENSG00000117597,-1.574389501943864
ENSG00000143469,NaN
ENSG00000082497,NaN
ENSG00000054392,-0.48931783989983024
ENSG00000143473,NaN
ENSG00000117625,0.2680955239520958
ENSG00000082512,1.8063901552923751
ENSG00000170385,2.8252147590336585
ENSG00000123684,-0.9420907306671222
ENSG00000143493,-1.2476620149593152
ENSG00000143476,-1.4012996795947075
ENSG00000066027,-1.0655950935856542
ENSG00000065600,-0.7250345970054423
ENSG00000117691,1.7940280396171056
ENSG00000162772,-0.8491832201487385
ENSG00000162771,-0.538378213868402
ENSG00000123685,6.369235884346377
ENSG00000117697,-0.19575815534237834
ENSG00000203705,-0.2824212273379409
ENSG00000185523,-0.7120505034578759
ENSG00000162769,4.800182450236973
ENSG00000143494,-1.1330547429068871
ENSG00000174606,0.2988271379153013
ENSG00000117707,3.868520053041733
ENSG00000143499,-0.4405179851689633
ENSG00000152104,0.03329120468798597
ENSG00000117724,0.9884988720861594
ENSG00000136636,-0.5036379059373741
ENSG00000042781,-1.186318274637534
ENSG00000196482,-0.2291533322439439
ENSG00000092978,-0.602251071512346
ENSG00000162814,-0.4302014300507412
ENSG00000067533,-0.8977783764970849
ENSG00000092969,0.19314922908154325
ENSG00000143353,-0.876988135075209
ENSG00000196660,-0.7701066997232816
ENSG00000136628,-0.259763800612234
ENSG00000162813,-0.3457162129872548
ENSG00000067704,1.751079032031976
ENSG00000118873,1.1412257492115583
ENSG00000116141,0.6234237829360174
ENSG00000162817,-0.8325287493730567
ENSG00000117791,-0.19375309478225733
ENSG00000186205,-0.4843160859438195
ENSG00000136630,-0.2734748909843622
ENSG00000143507,0.6288212510949435
ENSG00000143512,-0.6650461335062616
ENSG00000143498,33.423410201546396
ENSG00000154305,-1.2467653766613165
ENSG00000186063,-1.2114459312663648
ENSG00000162819,5.591838267927761
ENSG00000197520,1.4354128207990582
ENSG00000154309,-1.4562606452154705
ENSG00000187554,5.576884243780788
ENSG00000143502,3.4629218209886337
ENSG00000203697,-1.6327944657456637
ENSG00000162909,3.668190213014615
ENSG00000143514,-1.1608465020118253
ENSG00000143756,-0.895377614555124
ENSG00000143753,-1.441799099946303
ENSG00000143748,3.774786157206077
ENSG00000143771,-0.6824252368459472
ENSG00000162923,-0.420164803472376
ENSG00000143786,3.5012164809592914
ENSG00000185842,-1.446548965137372
ENSG00000143815,-0.6373357631740598
ENSG00000154380,-0.5940044086611929
ENSG00000143742,0.3451702854925651
ENSG00000143819,-0.5326659135388273
ENSG00000196187,1.3540318614381577
ENSG00000143811,-0.9397270803027463
ENSG00000143751,0.7141832343802644
ENSG00000163041,0.3686493295841251
ENSG00000182827,-1.501079437656149
ENSG00000185155,NaN
ENSG00000183814,0.47636291905920153
ENSG00000203685,6.028537132471853
ENSG00000143772,2.670722103185424
ENSG00000143801,6.052297849506676
ENSG00000163050,3.534529291027465
ENSG00000143776,-0.44805552927584974
ENSG00000181450,0.7682909722574008
ENSG00000143740,2.2603793526751117
ENSG00000081692,2.575380568489175
ENSG00000143816,0.8690497049242164
ENSG00000154342,NaN
ENSG00000143761,4.655712501657812
ENSG00000143793,-0.12036745331831317
ENSG00000143774,1.0819071549984838
ENSG00000198835,-1.095329167512791
ENSG00000181873,-1.264914540773873
ENSG00000154358,4.731070466480234
ENSG00000154370,5.789319640866988
ENSG00000162931,NaN
ENSG00000181218,0.5875259593247939
ENSG00000196890,2.755995675332749
ENSG00000168159,1.863802459233028
ENSG00000116574,-0.9893824559480525
ENSG00000168118,-1.485937426803408
ENSG00000154429,-1.2359811047563019
ENSG00000069248,3.264350057308407
ENSG00000135763,0.2966149722949683
ENSG00000143641,0.11734189503050779
ENSG00000177614,-0.8432588908874025
ENSG00000135775,0.43629863160984644
ENSG00000135744,-1.3400428538949327
ENSG00000135773,-1.3372848950470229
ENSG00000119280,0.08138035801654322
ENSG00000143643,-1.1038128979276576
ENSG00000173409,-0.3474609177591399
ENSG00000182118,1.0984495731025992
ENSG00000119283,3.3855388035476306
ENSG00000235710,0.9903867546481072
ENSG00000143633,-1.902909631187593
ENSG00000116906,1.8369101569312913
ENSG00000116903,1.8414424555207374
ENSG00000010072,-1.858553325264034
ENSG00000135766,-0.9767669622425129
ENSG00000116918,-0.020459329815534853
ENSG00000162946,-1.1117501696345422
ENSG00000212916,-0.16753815803258737
ENSG00000135778,2.075188333434554
ENSG00000135749,-0.3332834436227957
ENSG00000143674,-1.212691525172321
ENSG00000135750,-0.26884121438966957
ENSG00000183780,3.318444623300685
ENSG00000168275,-0.9817915672482609
ENSG00000059588,-0.013225891995374491
ENSG00000173726,0.06883043042499018
ENSG00000188739,-0.9191783045897495
ENSG00000054267,-0.8276373062959574
ENSG00000152904,1.3891379569190543
ENSG00000285053,-1.5206883715179826
ENSG00000284770,-0.5285382382520796
ENSG00000162885,2.687298904684657
ENSG00000168243,-1.177646674923485
ENSG00000143669,2.7162416683171933
ENSG00000116962,-0.9604252084756066
ENSG00000077585,-0.28365641522182294
ENSG00000086619,1.7867212370803924
ENSG00000186197,-0.05506756173699049
ENSG00000116977,8.336895616641208
ENSG00000119285,-0.8322189620320009
ENSG00000077522,3.3848985023804308
ENSG00000116984,5.8392262614057815
ENSG00000244020,1.0192761188683896
ENSG00000198626,0.6600615559358922
ENSG00000133019,-0.8621609767443678
ENSG00000155816,0.9509385539158938
ENSG00000180875,-0.059512922597863095
ENSG00000182901,0.6147003763529181
ENSG00000091483,-0.8726033495104852
ENSG00000117009,-0.11187899383722423
ENSG00000054277,0.3339603779512065
ENSG00000203668,0.2988485397763304
ENSG00000162843,NaN
ENSG00000174371,-1.2223485847936748
ENSG00000196289,NaN
ENSG00000197769,-5.163996021690514
ENSG00000180287,NaN
ENSG00000143702,-0.6409751768280524
ENSG00000054282,-0.6081670184572282
ENSG00000117020,2.2950171821819545
ENSG00000179456,-1.2564704140266338
ENSG00000173728,-1.3028971258921793
ENSG00000035687,2.791938059429262
ENSG00000179397,2.484099143428547
ENSG00000121644,-0.5485788257544155
ENSG00000153187,1.6001240395027443
ENSG00000203666,0.357005043601574
ENSG00000162849,0.30486136773905026
ENSG00000185420,1.0293142294218744
ENSG00000162851,-0.41294741024544146
ENSG00000162852,-0.36526240516569486
ENSG00000143653,2.7615403209020406
ENSG00000153207,-1.1671602941673749
ENSG00000197472,-1.39298062369776
ENSG00000277462,4.640190249168538
ENSG00000188295,-1.107732533526031
ENSG00000196418,-1.3890915654580878
ENSG00000162714,-0.7647339792598127
ENSG00000162711,0.9542356683073311
ENSG00000169224,NaN
ENSG00000196242,-0.5003061060269889
ENSG00000284824,NaN
ENSG00000153230,NaN
ENSG00000162722,-0.5503978100527299
ENSG00000238243,2.561835103239698
ENSG00000177462,NaN
ENSG00000177275,NaN
ENSG00000187080,-0.9047340778873673
ENSG00000197454,NaN
ENSG00000198128,NaN
ENSG00000196071,NaN
ENSG00000162727,NaN
ENSG00000228198,NaN
ENSG00000196240,-2.4739658849151094
ENSG00000188558,1.9757013655735722
ENSG00000279301,NaN
ENSG00000187701,NaN
ENSG00000189181,-0.09850059315386309
ENSG00000259823,0.8535999382379131
ENSG00000175137,2.410295857457224
ENSG00000171161,5.25732046805087
ENSG00000171163,-1.366991519165965
ENSG00000185220,-1.5947475959694435
ENSG00000184731,1.5478370399318766
ENSG00000035115,-0.3737487317658538
ENSG00000143727,-1.1178191416647538
ENSG00000189292,5.132616475385266
ENSG00000151353,-1.588786551879852
ENSG00000172554,NaN
ENSG00000115705,-0.4979047846224081
ENSG00000130508,1.0645713292474228
ENSG00000186487,2.873283998020348
ENSG00000032389,-0.03936817061804797
ENSG00000171853,1.1200771935408147
ENSG00000182551,-1.2028827837475378
ENSG00000171865,-1.0905258016696504
ENSG00000118004,3.8446489866164537
ENSG00000151360,4.095031339177445
ENSG00000214866,14.706583818866726
ENSG00000176887,0.32083288109034735
ENSG00000134326,3.949028630986555
ENSG00000134321,12.072495053037569
ENSG00000151692,-0.967157666523782
ENSG00000115738,-0.42148566085125544
ENSG00000134313,0.003274253233083041
ENSG00000143797,-0.13366972554205805
ENSG00000151693,1.321731536273221
ENSG00000119185,0.718291397330898
ENSG00000119203,0.11199977135941516
ENSG00000134330,-0.022222479385137626
ENSG00000151694,-1.7430345527118192
ENSG00000134308,-0.9938077369661754
ENSG00000115750,-1.5808885082235637
ENSG00000134317,0.3045203263649226
ENSG00000172059,0.39113051625559975
ENSG00000205795,NaN
ENSG00000171848,-0.5813666895468229
ENSG00000115756,-0.8741632142958935
ENSG00000115758,3.0946323388099026
ENSG00000115761,-0.8294477008100054
ENSG00000143882,3.2648619821395055
ENSG00000143870,-1.0768772239629245
ENSG00000162975,-0.6380004240054054
ENSG00000150873,-1.7441045389318601
ENSG00000162976,-0.5400274240469936
ENSG00000134318,1.157068567775171
ENSG00000196208,-0.43245920482651656
ENSG00000169006,NaN
ENSG00000134324,-1.7951294878964283
ENSG00000071575,9.30353477618375
ENSG00000162981,-1.526110572069922
ENSG00000151779,9.639635745404682
ENSG00000079785,-0.14745455018494782
ENSG00000134323,-0.7382417693477717
ENSG00000197872,-0.431005080822416
ENSG00000214842,-1.5286066383111276
ENSG00000163032,-0.5576951101530134
ENSG00000163029,-1.534793498793711
ENSG00000178295,-1.9137006791648312
ENSG00000151379,NaN
ENSG00000170745,0.3420225879744996
ENSG00000240857,-1.7215045683427892
ENSG00000143867,0.5886884380094467
ENSG00000183891,4.291424075246037
ENSG00000118965,-1.1670005434919601
ENSG00000132031,-1.3309833056072844
ENSG00000068697,-0.8372568006219071
ENSG00000115884,2.260198539233984
ENSG00000055917,-1.8010136159127415
ENSG00000143878,-0.7526603332558369
ENSG00000118960,0.08103035456126416
ENSG00000143869,-0.39791760054810205
ENSG00000118961,-1.5007984695500685
ENSG00000084674,-1.3459946083890928
ENSG00000218819,-0.14205092803948177
ENSG00000119771,-0.6085807646499191
ENSG00000119778,0.5290902250642893
ENSG00000173960,0.35031509540006384
ENSG00000205639,0.5266091068690206
ENSG00000163026,3.7413346883801584
ENSG00000119782,0.7688951804058464
ENSG00000115128,-1.0435561959143307
ENSG00000219626,-1.4165597770299452
ENSG00000115129,0.1735279207157413
ENSG00000176732,3.6991030448755695
ENSG00000186453,4.099329381448213
ENSG00000198399,2.499293271641849
ENSG00000084676,0.7479830324041464
ENSG00000184924,-1.3197562825852007
ENSG00000138092,-1.0638539762926311
ENSG00000138031,1.6305302369041161
ENSG00000115137,4.340824613641462
ENSG00000084710,-1.222380448872813
ENSG00000115138,1.6635527993528663
ENSG00000119772,1.3308111423297133
ENSG00000138101,1.537604589530402
ENSG00000143970,-0.38211365955751536
ENSG00000084731,1.3289302647682004
ENSG00000084733,-0.9677385963845903
ENSG00000157833,-0.21274380870952328
ENSG00000084754,-0.5299482452467752
ENSG00000138029,-0.911897136422892
ENSG00000173567,1.5260577917856077
ENSG00000138018,21.498718992971497
ENSG00000157856,-1.2906500766025122
ENSG00000115155,0.36476761374547023
ENSG00000173557,NaN
ENSG00000157884,NaN
ENSG00000171303,5.454324994696509
ENSG00000213699,0.1526302246483526
ENSG00000115163,-1.645409537704908
ENSG00000084764,-0.08287206240157288
ENSG00000119777,2.48303282766954
ENSG00000084693,5.4959624675119265
ENSG00000228474,0.8730512220182944
ENSG00000138080,7.7022481829154925
ENSG00000138030,-0.18399613406364843
ENSG00000138028,2.551335376852614
ENSG00000143994,-1.0029083484177455
ENSG00000138073,-0.8786662380820202
ENSG00000186143,NaN
ENSG00000163792,1.5474822824772996
ENSG00000138074,-0.7143016112724369
ENSG00000138085,0.029334887604554535
ENSG00000084774,2.8921291783993177
ENSG00000115194,-0.0029217170949144234
ENSG00000163793,0.32105906277304913
ENSG00000138100,0.8826034504666147
ENSG00000163794,13.958165947143451
ENSG00000115204,-0.9075405558627249
ENSG00000115207,-1.1861190040623395
ENSG00000115211,-0.5728088650646758
ENSG00000115234,-0.38543302582646266
ENSG00000163795,-0.8537508600634244
ENSG00000115241,-0.8304355844208454
ENSG00000157992,1.9398480168401706
ENSG00000138002,-0.4918942106156373
ENSG00000115226,-1.7205001067617187
ENSG00000084734,1.1666151037949006
ENSG00000221843,0.9865063849722283
ENSG00000243943,-0.5149198827455147
ENSG00000176714,2.4541954919510354
ENSG00000198522,-1.2044900364502054
ENSG00000119760,0.6401160562370845
ENSG00000163798,-0.5085191184030989
ENSG00000171174,-0.3150447557013755
ENSG00000158019,-0.23814605783273868
ENSG00000075426,5.492673878718649
ENSG00000163803,-1.8046042345334807
ENSG00000213639,-1.3236096027915971
ENSG00000163806,-0.17697264325074027
ENSG00000171103,0.5673744798896312
ENSG00000163811,5.367920391204173
ENSG00000115295,5.306358731561689
ENSG00000171094,1.3335511356719159
ENSG00000119801,0.03421960177468886
ENSG00000213626,1.4560009163061356
ENSG00000172954,0.43675860668791827
ENSG00000162949,-0.7646773368723055
ENSG00000158089,-1.4655261378930298
ENSG00000013016,1.4324811235113621
ENSG00000158125,1.8411277613732224
ENSG00000277893,1.4732847149463428
ENSG00000162961,-0.5370085033386931
ENSG00000021574,-1.5563014783640627
ENSG00000152683,-0.38789110119978615
ENSG00000091106,0.21634480237775688
ENSG00000119820,9.204159973624076
ENSG00000115760,-0.7072216603815547
ENSG00000018699,15.508164538788298
ENSG00000049323,5.11560203927018
ENSG00000152689,0.46953686259182564
ENSG00000119812,-0.7404431177519096
ENSG00000150938,2.978712372411028
ENSG00000171055,0.6529001743064047
ENSG00000205221,-4.224535081298139
ENSG00000115808,-1.605886750774871
ENSG00000008869,-0.3561961147171973
ENSG00000152133,-0.28400477635515897
ENSG00000055332,2.5092294995512154
ENSG00000138068,0.5686341046604635
ENSG00000218739,-1.400423839235802
ENSG00000115816,-1.3770166096065009
ENSG00000003509,-0.10716958000516319
ENSG00000115825,-0.635873896613687
ENSG00000115828,-0.8522928201730919
ENSG00000115841,3.1617929365872155
ENSG00000138061,1.950541499241548
ENSG00000119787,0.5510101072859126
ENSG00000143889,6.760461104901965
ENSG00000143891,0.45272568498562726
ENSG00000115875,0.6054923366353813
ENSG00000152147,6.258778295825389
ENSG00000163214,0.49113644899825937
ENSG00000188010,3.6953634439942613
ENSG00000214694,19.95631430776216
ENSG00000115904,-1.5497044917610159
ENSG00000205111,-1.2734846557035455
ENSG00000011566,-0.0008016115710424045
ENSG00000152154,-0.5998051448862386
ENSG00000138050,-1.2093754912927317
ENSG00000183023,0.1336263580687084
ENSG00000205086,0.014043926159356119
ENSG00000162878,3.3088075434325024
ENSG00000143924,1.892619060741019
ENSG00000115944,-0.44003601344773957
ENSG00000171126,0.8583534299092989
ENSG00000057935,-1.7176839369019807
ENSG00000162881,-1.1633657845698149
ENSG00000162882,-1.3909605393347677
ENSG00000152518,-1.3751038680708072
ENSG00000115970,-1.42478792294686
ENSG00000152527,0.09781787429951269
ENSG00000223658,1.414259516963622
ENSG00000138036,0.6501290596175942
ENSG00000138075,-0.7415754549074653
ENSG00000143921,-0.7108853550205422
ENSG00000138095,-0.19086183990140926
ENSG00000138032,-1.0275433703866943
ENSG00000138079,-0.5964216202582698
ENSG00000138078,-0.06245645087755804
ENSG00000143919,0.24008825704036582
ENSG00000170577,1.4979721305248672
ENSG00000068784,-1.5414350905137817
ENSG00000171132,-0.7804618071989254
ENSG00000116016,2.5699373631804825
ENSG00000250565,-1.0690687641445602
ENSG00000119729,-0.37858948386430924
ENSG00000151665,-1.3367506812873355
ENSG00000119878,5.3117657666123375
ENSG00000171150,0.4368054639261161
ENSG00000180398,-0.08388570996302443
ENSG00000068724,-0.9911247903020933
ENSG00000239605,-0.2309447853896549
ENSG00000119888,-0.17940561235159955
ENSG00000095002,1.1167108231199154
ENSG00000184261,NaN
ENSG00000116062,-0.055517029124654546
ENSG00000138081,-0.8038231971859591
ENSG00000170802,49.76328975974099
ENSG00000162869,0.2049832277416453
ENSG00000138039,NaN
ENSG00000170820,NaN
ENSG00000179915,0.2738264870581402
ENSG00000115239,0.4773897207158297
ENSG00000143942,-0.7447126711232023
ENSG00000068912,-0.031732072590936564
ENSG00000119737,-1.4140702498395623
ENSG00000068878,-0.7954776954204346
ENSG00000170634,-0.0928162478791769
ENSG00000178021,-1.1513554326987079
ENSG00000177994,0.3708359422702232
ENSG00000115306,4.780322638597684
ENSG00000214595,-0.6766645392251954
ENSG00000115310,0.968136406807054
ENSG00000162994,-0.5438186185784519
ENSG00000085760,5.592380539360526
ENSG00000115355,-0.8347347070849248
ENSG00000163001,-0.9700268298311859
ENSG00000275052,1.373395244391274
ENSG00000115380,1.6766410747039326
ENSG00000055813,-1.4429356551881467
ENSG00000028116,-0.8438571543234331
ENSG00000115392,1.653843879210697
ENSG00000119866,-1.2340967354828876
ENSG00000115421,0.49292238952268386
ENSG00000162924,0.8573976854975286
ENSG00000162927,-0.1477677104883067
ENSG00000162928,1.899464239256798
ENSG00000162929,-1.095851225053956
ENSG00000237651,3.485684880821978
ENSG00000115464,0.9182336470412117
ENSG00000082898,-0.7922584232112612
ENSG00000170264,-1.0520092756621193
ENSG00000115484,-0.3845834942354448
ENSG00000173163,0.6021945085288932
ENSG00000170340,0.757114468549905
ENSG00000186889,NaN
ENSG00000115504,-0.6254250126704866
ENSG00000115507,0.7598168579677667
ENSG00000143951,-1.7425935844504932
ENSG00000014641,-1.3264825882687699
ENSG00000169764,-0.1952949458706175
ENSG00000143952,1.3125027250919037
ENSG00000197329,4.514749918356965
ENSG00000119862,0.3660456745211637
ENSG00000119844,-1.6798799758937384
ENSG00000179833,-0.21288838139736135
ENSG00000115902,-1.2120847119481961
ENSG00000011523,-0.4136041892511501
ENSG00000138069,-0.5492955228959864
ENSG00000198369,-1.3621993849881493
ENSG00000143995,-1.1426614151573478
ENSG00000143971,1.175697550985393
ENSG00000197223,-0.8368438479346844
ENSG00000243667,0.03477003796547021
ENSG00000115946,-0.8629777205190892
ENSG00000221823,-0.8228835291142403
ENSG00000119865,0.6288864416345749
ENSG00000115956,-1.1685361109419428
ENSG00000204923,1.907514044156629
ENSG00000169618,-0.6434960620176828
ENSG00000163219,4.451136555167485
ENSG00000163217,-0.08112724497272457
ENSG00000183607,2.7948843989839314
ENSG00000169605,1.2746326915635868
ENSG00000169604,-0.23144918720225927
ENSG00000198380,-0.6283834851516492
ENSG00000115977,0.23101447159948849
ENSG00000196975,4.754978454455716
ENSG00000059728,0.6873387051804035
ENSG00000244617,-0.6480268376186151
ENSG00000169564,-1.0860409432795168
ENSG00000115998,-0.42484689881731996
ENSG00000116001,1.131277108068676
ENSG00000116005,6.361953109809387
ENSG00000143977,-0.43916872475674396
ENSG00000035141,-1.1487517413581687
ENSG00000163235,-0.2611542403962222
ENSG00000075340,1.01298908626956
ENSG00000183733,NaN
ENSG00000152672,-0.3390238197321057
ENSG00000116031,42.66447004718378
ENSG00000116035,NaN
ENSG00000144031,0.8828417244819752
ENSG00000144043,-1.261699156313714
ENSG00000124357,0.321003905288704
ENSG00000124370,0.9347452517195323
ENSG00000124383,-1.722404594197635
ENSG00000124374,2.8010916772508176
ENSG00000075292,0.7799496428299149
ENSG00000135636,-1.4747361083502686
ENSG00000003137,29.751664171898916
ENSG00000144036,0.2004526692546594
ENSG00000116096,-1.0691923067476832
ENSG00000135631,-0.11699389966605456
ENSG00000214513,NaN
ENSG00000135632,1.7675763278587102
ENSG00000135617,-0.7159313457350583
ENSG00000135624,2.2615342864877888
ENSG00000163013,2.4145403003489965
ENSG00000135625,-0.09813689097923825
ENSG00000116127,-1.6395894683944634
ENSG00000144035,-0.5903080284007438
ENSG00000144034,-0.7937810376671677
ENSG00000144048,10.399193217056128
ENSG00000124356,2.989762332035108
ENSG00000163017,5.810579907953436
ENSG00000114956,-1.0020289007949172
ENSG00000187605,1.3094117861361205
ENSG00000163170,-1.4223486928499192
ENSG00000114978,-0.7251934805858385
ENSG00000065911,-0.8701916895117124
ENSG00000188687,2.9311497406313913
ENSG00000204843,8.38483775659243
ENSG00000284308,3.117780145933886
ENSG00000005448,0.24144804905114964
ENSG00000114993,7.56944381243961
ENSG00000115274,-1.8116289309525773
ENSG00000115275,-1.1322846538423905
ENSG00000135637,1.5046702130893117
ENSG00000115282,5.720289801324756
ENSG00000179528,-1.4327375522176944
ENSG00000115289,-1.1166942275181133
ENSG00000115297,-0.01989515493572718
ENSG00000144045,-0.22144646035918267
ENSG00000115307,-1.455066300722539
ENSG00000115317,0.09353077052145091
ENSG00000115318,0.25407555610830973
ENSG00000115325,-0.17987938659523778
ENSG00000159374,-0.37259616329445244
ENSG00000135622,0.8814788681044746
ENSG00000159399,-1.744484988938652
ENSG00000115350,-1.5097941796023207
ENSG00000115353,NaN
ENSG00000115363,0.22402528950110434
ENSG00000005436,-0.0762604163366887
ENSG00000176204,-1.4828493045872155
ENSG00000172023,-0.013926649375479506
ENSG00000115386,1.277282502553857
ENSG00000066032,0.3121185288208648
ENSG00000162951,-0.4774191507124128
ENSG00000163541,-0.33543883472643293
ENSG00000115423,0.131613025467013
ENSG00000186854,-0.7286568905829683
ENSG00000176407,3.082840557082547
ENSG00000152284,-0.6571702055651316
ENSG00000152291,-1.3002932934637683
ENSG00000042445,0.6911900016720286
ENSG00000115459,-0.8975203481652704
ENSG00000042493,0.09699451583785205
ENSG00000152292,0.6990196788660933
ENSG00000168906,3.3925480021855234
ENSG00000115486,-0.9985694270218235
ENSG00000118640,-0.6285803287859766
ENSG00000168899,-1.1949462505853619
ENSG00000168890,-1.4218747705967816
ENSG00000168883,-1.7769285534631087
ENSG00000168887,-1.4408121951164377
ENSG00000115523,-0.37943789650325904
ENSG00000168874,0.4334683698511681
ENSG00000115525,-1.3015647722457662
ENSG00000068654,-1.5229924212374173
ENSG00000132305,1.3274421616521015
ENSG00000068615,0.36770119912617844
ENSG00000115548,1.8545300503486093
ENSG00000115561,0.40309109468871157
ENSG00000239305,-0.7333429766300177
ENSG00000153561,-0.21624247448350037
ENSG00000153563,-1.0245883385162697
ENSG00000172116,-0.1471520383341221
ENSG00000125551,NaN
ENSG00000172086,1.879705589158542
ENSG00000163586,-0.6067424751029892
ENSG00000144115,-0.1364645726678155
ENSG00000214336,NaN
ENSG00000172073,1.1372646052128914
ENSG00000172071,0.005546701118273928
ENSG00000153574,0.34930769309458215
ENSG00000211592,33.162077443219424
ENSG00000211598,5.642833724642663
ENSG00000211599,NaN
ENSG00000163060,NaN
ENSG00000172005,3.026606012104915
ENSG00000144026,-0.053848572107736796
ENSG00000275111,-0.0013163880952651017
ENSG00000155066,2.704807590738559
ENSG00000115041,-0.7401364791924665
ENSG00000174501,1.7040831300201247
ENSG00000186281,4.785070494213874
ENSG00000274286,NaN
ENSG00000188886,-1.9564729069549298
ENSG00000158050,-0.976384967165688
ENSG00000084090,-0.761250847675018
ENSG00000135956,37.049458871261244
ENSG00000144021,0.537817017649408
ENSG00000144028,0.6642698693222207
ENSG00000198885,0.8823904408173445
ENSG00000121152,-1.0061355569337718
ENSG00000163121,3.5721766067887106
ENSG00000196843,5.857699914513164
ENSG00000114982,0.24254820452225734
ENSG00000249715,-3.879457352545313
ENSG00000114988,1.6525223263013833
ENSG00000158158,-1.248381585902888
ENSG00000168763,-0.7091897538284413
ENSG00000213337,-1.3377573746749176
ENSG00000168758,2.0965002703356745
ENSG00000168754,0.2806470580978112
ENSG00000144199,0.3368315347530258
ENSG00000135976,0.012968317574880811
ENSG00000135940,-0.5483140044948018
ENSG00000115073,1.3303524196498437
ENSG00000228486,0.5731200853659479
ENSG00000115085,3.534820473672581
ENSG00000075568,-0.662623673570746
ENSG00000168658,NaN
ENSG00000144191,NaN
ENSG00000040933,2.7053706836946243
ENSG00000183513,-0.6773382006572518
ENSG00000115446,-1.4063517290796692
ENSG00000071073,-0.7414236306156174
ENSG00000196872,0.2350038524832623
ENSG00000135951,5.866227592842699
ENSG00000273045,-0.43008663511863066
ENSG00000144182,-0.7916712950656782
ENSG00000158411,7.815035224777879
ENSG00000185674,-1.7811045682448026
ENSG00000144214,-0.7040882967114324
ENSG00000115514,1.4617703898551342
ENSG00000158417,-0.7281205888322014
ENSG00000135945,-0.8763475034509162
ENSG00000144218,1.887532719610992
ENSG00000170500,0.6526155684173816
ENSG00000115526,0.5984961535344905
ENSG00000115539,0.13299520546920063
ENSG00000170485,-0.795513501089871
ENSG00000204634,-1.0648324721672469
ENSG00000158435,-1.4216692558381205
ENSG00000163162,-0.7862036518291086
ENSG00000175874,-22.13487140489888
ENSG00000196460,-1.1837004317935818
ENSG00000071054,-1.264069779282811
ENSG00000115590,-1.3151896160873924
ENSG00000115594,0.2963325854560943
ENSG00000115598,0.3539609398872198
ENSG00000115602,-0.045303837938554754
ENSG00000115604,-0.31442908892179455
ENSG00000115607,0.4124702003802567
ENSG00000180251,2.359574296789258
ENSG00000115616,1.2228608311485456
ENSG00000135953,-1.049940299464875
ENSG00000170417,5.387311897746272
ENSG00000135966,-0.49255066220083127
ENSG00000135974,-1.6307252126567569
ENSG00000115641,12.566898783333695
ENSG00000071051,-0.6260612608806942
ENSG00000119147,0.5471150549754629
ENSG00000115652,-0.4356413350106127
ENSG00000144057,1.1323099045054559
ENSG00000196228,NaN
ENSG00000198203,0.9190384068310081
ENSG00000198075,0.5393220529870082
ENSG00000135968,5.578446723209867
ENSG00000169756,-0.5793670741768691
ENSG00000153201,-0.2331984681233104
ENSG00000163006,-1.1901225605463825
ENSG00000135960,-1.0612197857830952
ENSG00000172985,0.14892623021074672
ENSG00000186522,11.630654597654722
ENSG00000198142,-0.7043017626334598
ENSG00000144063,-0.12427515694497901
ENSG00000144061,-1.0804183183795444
ENSG00000175701,-0.8335768689044102
ENSG00000169679,-0.39206749264683993
ENSG00000153093,NaN
ENSG00000153094,-0.9006298566925514
ENSG00000153107,-0.23792173471340036
ENSG00000153208,1.4269052839062604
ENSG00000153214,1.554330487904719
ENSG00000144152,-0.47032327156733594
ENSG00000144161,0.7724720577493669
